station_id,terminal_id,X_lon,Y_lat,address,postcode,place,area,started,docks,hires,duration
1,1023,-0.10997,51.529163,24 River St,EC1R1XN,River Street,Clerkenwell,20120104,19,37935,830
2,1018,-0.197574,51.499606,1 Phillimore Gardens,W8  7RA,Phillimore Gardens,Kensington,20120104,37,50899,1480
3,1012,-0.084605,51.521283,9 Christopher St,EC2A2BU,Christopher Street,Liverpool Street,20120104,32,54428,931
4,1013,-0.120973,51.530059,8 St Chad's St,WC1X8QS,St. Chad's Street,King's Cross,20120104,23,71094,1143
5,3420,-0.156876,51.49313,3 Sedding St,SW1W8EE,Sedding Street,Sloane Square,20120104,27,69306,1389
6,3424,-0.144228,51.518117,3 Portland Pl,W1B 1HR,Broadcasting House,Marylebone,20120104,18,64704,1096
7,3422,-0.168074,51.5343,53 Allitsen Rd,NW8 7BT,Charlbert Street,St. John's Wood,20120104,16,32193,1417
8,3423,-0.170134,51.528341,48 Lodge Rd,NW8 8JY,Lodge Road,St. John's Wood,20120104,18,10540,1259
9,1015,-0.09644,51.507385,18 New Globe Walk,SE1 9DR,New Globe Walk,Bankside,20120104,19,82275,1220
10,1024,-0.092754,51.505974,28-30 Park St,SE1 9ER,Park Street,Bankside,20120104,18,54563,1358
11,1022,-0.122502,51.523951,11-13 Brunswick Square,WC1N1AW,Brunswick Square,Bloomsbury,20120104,24,74810,930
12,980,-0.130431,51.52168,Malet St,WC1E7HX,Malet Street,Bloomsbury,20120104,49,131303,926
13,970,-0.136039,51.519914,2 Scala St,W1T 2NU,Scala Street,Fitzrovia,20120104,21,51097,933
14,1011,-0.123616,51.529943,2 Belgrove St,NW1 2SB,Belgrove Street,King's Cross,20120104,48,390561,1014
15,988,-0.127854,51.517727,97 Great Russell St,WC1B3LE,Great Russell Street,Bloomsbury,20120104,26,80083,1181
16,1010,-0.125979,51.526357,1 Cartwright Gardens,WC1N1AG,Cartwright Gardens,Bloomsbury,20120104,22,83071,1004
17,1008,-0.109006,51.521661,Blackbull Yard,EC1N8LX,Hatton Wall,Holborn,20120104,26,121743,911
18,1007,-0.122219,51.51477,36-37 Drury Ln,WC2B5AD,Drury Lane,Covent Garden,20120104,27,140434,1129
19,1009,-0.131161,51.52505,14 Taviton St,WC1H0PY,Taviton Street,Bloomsbury,20120104,30,86634,962
20,993,-0.135273,51.527736,93 Drummond St,NW1 2LW,Drummond Street,Euston,20120104,28,76547,1066
21,3426,-0.138846,51.530078,140 Hampstead Rd,NW1 3SH,Hampstead Road (Cartmel),Euston,20120104,16,24087,1115
22,3425,-0.114079,51.522264,57A Gray's Inn Rd,WC1N2JE,Northington Street,Holborn,20120104,19,79464,867
23,3421,-0.119123,51.519435,Old N St,WC1R4RB,Red Lion Square,Holborn,20120104,16,57746,917
24,981,-0.124678,51.51908,27 Montague St,WC1B5BW,British Museum,Bloomsbury,20120104,35,107090,1240
25,1004,-0.13225,51.528833,46 Doric Way,NW1 1LH,Doric Way,Somers Town,20120104,31,85387,1077
26,1019,-0.118295,51.52728,36 Ampton St,WC1X8EB,Ampton Street,Clerkenwell,20120104,21,56944,1007
27,1021,-0.107927,51.513821,4 Bouverie St,EC4Y8AY,Bouverie Street,Temple,20120104,33,77596,965
28,1025,-0.143613,51.523518,53 Bolsover St,W1W 5JL,Bolsover Street,Fitzrovia,20120104,19,89046,1143
29,1016,-0.193487,51.513735,64 Leinster Square,W2  4PW,Hereford Road,Bayswater,20120104,22,52689,1336
30,1029,-0.093421,51.529154,2 Windsor Terrace,N1  7TJ,Windsor Terrace,Hoxton,20120104,24,58727,920
31,3427,-0.083353,51.529537,73 Pitfield St,N1  6BS,Fanshaw Street,Hoxton,20120104,36,56332,1175
32,1020,-0.084439,51.524696,56-64 Leonard St,EC2A4LW,Leonard Circus,Shoreditch,20120104,43,111577,1031
33,3430,-0.070056,51.5156,Central House,E1  7PF,Altab Ali Park,Whitechapel,20120104,18,77384,1268
34,3428,-0.129386,51.534123,147 Pancras Rd,NW1 1UH,Pancras Road,King's Cross,20120104,16,40665,1110
36,3446,-0.18498,51.501737,1 De Vere Gardens,SW7 5BB,De Vere Gardens,Kensington,20120104,28,46548,1597
37,3444,-0.192369,51.491593,1 Penywern Rd,SW5 9AD,Penywern Road,Earl's Court,20120104,17,51732,1592
38,3442,-0.197245,51.497387,84 Abingdon Villas,W8  6ED,Abingdon Villas,Kensington,20120104,17,31179,1050
39,3445,-0.07813,51.526377,134-135 Shoreditch High St,E1  6JE,Shoreditch High Street,Shoreditch,20120104,41,161867,1411
40,1083,-0.075578,51.52127,155 Commercial St,E1  6BJ,Commercial Street,Shoreditch,20120104,16,63638,1148
41,1084,-0.083911,51.520017,4 Crown Pl,EC2M2PY,Sun Street,Liverpool Street,20120104,25,143699,813
42,979,-0.093903,51.530991,5 Wenlock Rd,N1  7GG,Wenlock Road,Hoxton,20120104,28,59801,889
43,1036,-0.157183,51.52026,2 Crawford St,W1U 6AY,Crawford Street,Marylebone,20120104,18,64336,1124
44,1034,-0.144165,51.510736,10 Bruton St,W1J 6PU,Bruton Street,Mayfair,20120104,21,35014,1328
45,1035,-0.162298,51.522511,16 Boston Pl,NW1 6QH,Boston Place,Marylebone,20120104,26,108776,1039
46,1031,-0.06691,51.507131,Vaughan Way,E1W 1YW,Nesham Street,Wapping,20120104,16,97435,840
47,1027,-0.183846,51.523344,42A Warwick Ave,W9  1DX,Warwick Avenue Station,Maida Vale,20120104,19,75254,1642
48,971,-0.099141,51.512484,17 Godliman St,EC4V5BD,Godliman Street,St. Paul's,20120104,25,98929,1166
49,3437,-0.145904,51.507069,50 Curzon St,W1J 5HE,Curzon Street,Mayfair,20120104,16,47779,1516
50,1054,-0.087459,51.528673,55 East Rd,N1  6DG,East Road,Hoxton,20120104,27,57553,1006
51,986,-0.104298,51.526717,272-278 St John St,EC1V4NB,Finsbury Library,Finsbury,20120104,29,55176,1047
52,1026,-0.094934,51.522954,88 Golden Ln,EC1Y0UA,Roscoe Street,St. Luke's,20120104,18,64509,855
53,3431,-0.143495,51.509992,7-8 Grafton St,W1J 6HZ,Grafton Street,Mayfair,20120104,18,32718,1260
54,967,-0.094475,51.521747,86 Golden Ln,EC1Y0RS,Golden Lane,Barbican,20120104,27,72307,758
55,984,-0.086685,51.517075,Circus Pl,EC2M5PG,Finsbury Circus,Liverpool Street,20120104,33,191904,907
56,1033,-0.154701,51.520583,22 Paddington St,W1U 5BJ,Paddington Street,Marylebone,20120104,15,56741,1108
57,974,-0.120202,51.523346,30 Guilford St,WC1N1EH,Guilford Street,Bloomsbury,20120104,32,89691,934
58,1032,-0.079248,51.524526,25 New Inn Yard,EC2A3EZ,New Inn Yard,Shoreditch,20120104,20,79619,1059
59,1014,-0.114329,51.531768,4 Rodney St,N1  9JE,Rodney Street,Angel,20120104,30,31664,1099
60,1030,-0.17219,51.526448,219 Lisson Grove,NW8 8LW,Lisson Grove,St. John's Wood,20120104,18,28571,1400
61,1017,-0.089446,51.497382,60 Great Dover St,SE1 4YF,Great Dover Street,Borough,20120104,33,60404,1031
62,990,-0.106323,51.490757,54-60 Kennington Ln,SE114HP,Cotton Garden Estate,Kennington,20120104,24,32938,1058
63,989,-0.089782,51.53089,85 Murray Grove,N1  7FB,Murray Grove,Hoxton,20120104,27,46826,976
64,1028,-0.124749,51.509462,5 William IV St,WC2R0QN,William IV Street,Strand,20120104,26,144874,1204
65,969,-0.135188,51.525227,215 Gower Pl,WC1E6BP,Gower Place,Euston,20120104,17,73453,886
66,982,-0.108657,51.51795,124 Holborn,EC1N2DY,Holborn Circus,Holborn,20120104,40,127787,946
67,985,-0.108028,51.518825,100-102 Hatton Garden,EC1N8AT,Hatton Garden,Holborn,20120104,28,83576,866
68,975,-0.116688,51.520596,11 Theobalds Rd,WC1R4HD,Theobald's Road,Holborn,20120104,26,88558,926
69,983,-0.134407,51.526236,194 Euston Rd,NW1 2FB,Euston Road,Euston,20120104,24,63731,1328
70,1066,-0.117069,51.53136,200 Pentonville Road,N1  9JP,Calshot Street,King's Cross,20120104,24,31748,1292
71,1074,-0.09885,51.515418,81 Newgate St,EC4M7DZ,Newgate Street,St. Paul's,20120104,34,134558,980
72,3432,-0.10834,51.52352,Free Word Centre,EC1R3BP,Farringdon Lane,Clerkenwell,20120104,16,53648,956
73,1064,-0.088486,51.525726,207 Old Street,EC1V9NR,Old Street Station,St. Luke's,20120104,37,175692,1031
74,1000,-0.124469,51.485917,2 Wandsworth Rd,SW8 2FH,Vauxhall Cross,Vauxhall,20120104,17,107114,1290
75,1060,-0.10548,51.532199,2 Angel Mews,EC1V1NQ,Torrens Street,Angel,20120104,19,77066,1130
76,976,-0.144083,51.525595,Longford St,NW1 3PE,Longford Street,Regent's Park,20120104,20,43618,1325
77,978,-0.124121,51.523418,3-29 Marchmont St,WC1N1LE,Russell Square Station,Bloomsbury,20120104,26,107092,1093
78,3433,-0.099489,51.524868,83 Goswell Rd,EC1V7ER,Sadlers Sports Centre,Finsbury,20120104,17,84764,843
79,,-0.097164,51.491179,8-9 Wensey Street,SE171RS,Wansey Street,Walworth,20120104,0,14991,1287
80,3448,-0.102091,51.500693,61 Webber St,SE1 0RD,Webber Street,Southwark,20120104,45,50309,849
81,3450,-0.141327,51.520253,122 Great Titchfield St,W1W 6XY,Great Titchfield Street,Fitzrovia,20120104,19,64226,998
82,3453,-0.111257,51.514274,124 Chancery Ln,WC2A1PT,Chancery Lane,Holborn,20120104,15,39168,952
83,3452,-0.13151,51.509639,35 Panton St,SW1Y4EL,Panton Street,West End,20120104,21,81040,1661
84,3449,-0.111778,51.515937,5 Bream's Buildings,WC2A1LB,Breams Buildings,Holborn,20120104,25,38594,924
85,994,-0.0786,51.500647,169 Tower Bridge Rd,SE1 3LU,Tanner Street,Bermondsey,20120104,39,74483,1312
86,3434,-0.115156,51.489479,65 Sancroft St,SE115NF,Sancroft Street,Vauxhall,20120104,24,29910,868
87,3438,-0.079684,51.516468,2 Devonshire Square,EC2M4UJ,Devonshire Square,Liverpool Street,20120104,16,76522,916
88,1006,-0.132053,51.518587,13 Bayley St,WC1B3HA,Bayley Street,Bloomsbury,20120104,25,85155,1118
89,3439,-0.123509,51.52625,68 Tavistock Pl,WC1H9RW,Tavistock Place,Bloomsbury,20120104,19,69505,994
90,1038,-0.139174,51.533019,263 Hampstead Rd,NW1 7DF,Harrington Square 1,Camden Town,20120104,27,18993,1449
91,1076,-0.111014,51.493686,126-134 A23,SE116RB,Walnut Tree Walk,Vauxhall,20120104,20,43169,882
92,1082,-0.10044,51.498898,44 Borough Rd,SE1 0AJ,Borough Road,Elephant & Castle,20120104,41,36587,1033
93,2586,-0.109025,51.534408,12 Cloudesley Rd,N1  0EQ,Cloudesley Road,Angel,20120104,37,60267,1406
94,1070,-0.085814,51.495061,Great Dover St,SE1 4TD,Bricklayers Arms,Borough,20120104,28,69900,1227
95,1065,-0.09734,51.520841,Barbican Medical Physiotherapy,EC1A4JR,Aldersgate Street,Barbican,20120104,15,139631,809
96,1047,-0.078505,51.53095,28 Jerrold St,N1  6RU,Falkirk Street,Hoxton,20120104,26,48219,1250
97,3447,-0.183834,51.497924,52 Gloucester Rd,SW7 4UB,Gloucester Road (North),Kensington,20120104,18,58620,1410
98,972,-0.138231,51.525542,A400,NW1 2AF,Hampstead Road,Euston,20120104,54,74175,1166
99,1085,-0.158264,51.514577,La Porte Des Indes,W1H 7JP,Old Quebec Street,Marylebone,20120104,16,75539,1312
100,1059,-0.122806,51.490435,27-29 Albert Embankment,SE1 7TJ,Albert Embankment,Vauxhall,20120104,24,47629,1600
101,999,-0.09294,51.511553,33 Queen St,EC4R1BR,Queen Street 1,Bank,20120104,22,183443,931
102,1045,-0.076793,51.513406,1 Aldgate,EC3N2ER,Jewry Street,Aldgate,20120104,17,61494,1170
103,3441,-0.192538,51.504723,Marqueen Court,W8  4AA,Vicarage Gate,Kensington,20120104,18,26397,1272
104,991,-0.077121,51.511594,9 Crosswall,EC3N2AU,Crosswall,Tower,20120104,34,162691,1039
105,1041,-0.19024,51.515529,43 Westbourne Grove,W2  5RH,Westbourne Grove,Bayswater,20120104,26,56592,1586
106,1042,-0.147301,51.514105,2 Woodstock St,W1C 2AT,Woodstock Street,Mayfair,20120104,21,44162,1390
107,1049,-0.096317,51.526008,152 Central St,EC1V3AF,Finsbury Leisure Centre,St. Luke's,20120104,20,100644,796
108,3429,-0.132102,51.498125,3 Abbey Orchard St,SW1P2BS,Abbey Orchard Street,Westminster,20120104,29,75914,1162
109,1052,-0.132328,51.515631,12-13 Soho Square,W1D 3QF,Soho Square,Soho,20120104,57,133887,1322
110,1055,-0.172528,51.533043,40 Wellington Rd,NW8 9ST,Wellington Road,St. John's Wood,20120104,17,37296,1438
111,1037,-0.157275,51.510017,96 Park Ln,W1K 7TF,Park Lane,Hyde Park,20120104,28,66961,2583
112,1061,-0.10527,51.515809,40 Stonecutter St,EC4A4TR,Stonecutter Street,Holborn,20120104,42,131132,878
113,3435,-0.183289,51.496462,100 Gloucester Rd,SW7 4PD,Gloucester Road (Central),South Kensington,20120104,19,46675,1303
114,1050,-0.158963,51.524517,21 Park Rd,NW1 4RB,Park Road (Baker Street),Regent's Park,20120104,22,87407,1528
115,1062,-0.073537,51.514233,Aldgate Union,E1  8DX,Braham Street,Aldgate,20120104,34,101271,1057
116,995,-0.141423,51.514499,1 Little Argyll St,W1F 7BQ,Little Argyll Street,West End,20120104,21,125830,1449
117,998,-0.114934,51.49288,91 Lollard St,SE116PY,Lollard Street,Vauxhall,20120104,25,27120,881
118,3457,-0.135478,51.495827,10 Rochester Row,SW1P1AB,Rochester Row,Westminster,20120104,13,35191,1100
119,964,-0.090847,51.525893,Newland Court,EC1V9NP,Bath Street,St. Luke's,20120104,18,107057,840
120,1044,-0.09308,51.515735,2 Aldermanbury,EC2V5AF,The Guildhall,Guildhall,20120104,17,39827,945
121,1086,-0.156166,51.518913,Sun Capital Partners Ltd,W1U 7EU,Baker Street,Marylebone,20120104,21,49840,1082
122,1068,-0.078869,51.521113,13 Norton Folgate,E1  6DB,Norton Folgate,Liverpool Street,20120104,23,69181,1201
123,992,-0.104724,51.52836,61 Rawstorne St,EC1V4PA,St. John Street,Finsbury,20120104,18,45825,913
124,1069,-0.150905,51.496544,B310,SW1W9AD,Eaton Square,Belgravia,20120104,20,43438,1345
125,996,-0.094524,51.500694,3 Lant St,SE1 1QN,Borough High Street,Borough,20120104,21,56037,1168
126,1043,-0.096496,51.517821,140 London Wall,EC2Y5HN,Museum of London,Barbican,20120104,52,88790,873
127,1063,-0.093885,51.517008,88 Wood St,EC2V7DA,Wood Street,Guildhall,20120104,17,46475,911
128,1116,-0.185296,51.495362,9 Emperor's Gate,SW7 4RT,Emperor's Gate,South Kensington,20120104,22,44153,1141
129,3451,-0.137043,51.511897,4 Golden Square,W1F 9HT,Golden Square,Soho,20120104,18,67300,1284
130,1071,-0.075459,51.509506,362 Tower Hill,EC3N4DR,Tower Gardens,Tower,20120104,24,121017,1571
131,1005,-0.136792,51.533005,190-198 Eversholt St,NW1 1NX,Eversholt Street,Camden Town,20120104,16,44323,1098
132,973,-0.074754,51.523648,34 Bethnal Green Rd,E1  6JU,Bethnal Green Road,Shoreditch,20120104,38,180866,1374
133,3436,-0.191462,51.501364,9 Derry St,W8  5EE,Derry Street,Kensington,20120104,18,98436,1242
134,1039,-0.06797,51.504904,1 Wapping High St,E1W 1UJ,Wapping High Street,Wapping,20120104,20,38407,1374
135,1053,-0.104708,51.52326,1 Sekforde St,EC1R0DE,Clerkenwell Green,Clerkenwell,20120104,21,111329,859
136,1048,-0.097441,51.511961,128 Queen Victoria St,EC4V4BJ,Queen Victoria Street,St. Paul's,20120104,32,81594,1312
137,1119,-0.153319,51.490874,46-47 Bourne St,SW1W8UN,Bourne Street,Belgravia,20120104,16,48044,1319
138,3464,-0.157436,51.512276,128 Green St,W1K 7AE,Green Street,Mayfair,20120104,19,49834,1688
139,1078,-0.117974,51.494881,109 Lambeth Rd,SE1 7JL,Lambeth Road,Vauxhall,20120104,18,40406,1040
140,1056,-0.085634,51.520962,30 Finsbury Square,EC2A1AG,Finsbury Square,Moorgate,20120104,33,65708,924
141,1003,-0.147203,51.515308,Saint Peters Church,W1G 0DQ,Chapel Place,Marylebone,20120104,29,62705,1075
142,1001,-0.198286,51.493724,56 W Cromwell Rd,SW5 9QN,West Cromwell Road,Earl's Court,20120104,24,49080,1217
143,1114,-0.161203,51.496886,37 Pont St,SW1X0BB,Pont Street,Knightsbridge,20120104,24,45199,1393
144,1093,-0.111435,51.48894,13 Sancroft St,SE115UQ,Kennington Cross,Kennington,20120104,47,80461,987
145,1115,-0.202759,51.500743,26 Ilchester Pl,W14 8AA,Ilchester Place,Kensington,20120104,24,14242,1675
146,1046,-0.129361,51.488365,A202,SW1V3JL,Vauxhall Bridge,Pimlico,20120104,35,42516,1521
147,3456,-0.116146,51.514943,10 Portugal St,WC2A2HD,Portugal Street,Holborn,20120104,16,32833,925
148,965,-0.138364,51.492111,39 Tachbrook St,SW1V2LZ,Tachbrook Street,Victoria,20120104,16,56237,967
149,1073,-0.110683,51.484788,1 Bowling Green St,SE114QA,Kennington Road Post Office,Oval,20120104,18,36146,1623
150,1002,-0.168917,51.497056,76 Cottage Pl,SW3 2BQ,Holy Trinity Brompton,Knightsbridge,20120104,28,58503,1579
151,1120,-0.201554,51.512136,39 Chepstow Villas,W11 3DP,Chepstow Villas,Notting Hill,20120104,26,51302,1878
152,1118,-0.101536,51.49217,57 Hampton St,SE114RX,Hampton Street,Walworth,20120104,21,42004,1180
153,1096,-0.174292,51.511834,Westbourne Gate,W2  2UD,Bayswater Road,Hyde Park,20120104,26,142735,1899
154,1072,-0.112824,51.503791,15a Mepham St,SE1 8SQ,Waterloo Station 3,Waterloo,20120104,35,343304,867
155,1121,-0.191933,51.495866,55 Lexham Gardens,W8  5LJ,Lexham Gardens,Kensington,20120104,19,45750,1063
156,966,-0.092921,51.494436,102 Harper Rd,SE1 6AQ,New Kent Road,Borough,20120104,33,43703,1341
157,1094,-0.193068,51.500397,4 Wrights Ln,W8  5RY,Wright's Lane,Kensington,20120104,37,83882,1351
158,1113,-0.19617,51.490853,44 Trebovir Rd,SW5 9TD,Trebovir Road,Earl's Court,20120104,18,38772,1517
159,1125,-0.137841,51.514619,59 Great Marlborough St,W1F 7JU,Great Marlborough Street,Soho,20120104,39,104122,1333
160,3458,-0.131773,51.506633,Waterloo Pl,SW1Y5ED,Waterloo Place,St. James's,20120104,20,71902,1994
161,3478,-0.141334,51.492345,15B Guildhouse St,SW1V1JB,Guildhouse Street,Victoria,20120104,16,39319,1038
162,1123,-0.121328,51.517606,9 Southampton Pl,WC1V6AN,Southampton Place,Holborn,20120104,20,84278,1080
163,3461,-0.167894,51.493184,74 Sloane Ave,SW3 3DZ,Sloane Avenue,Knightsbridge,20120104,30,64387,1383
164,1178,-0.183118,51.515607,8A Cleveland Gardens,W2  6ED,Cleveland Gardens,Bayswater,20120104,16,38704,1282
165,2585,-0.183716,51.517932,16-41 Orsett Terrace,W2  6AZ,Orsett Terrace,Bayswater,20120104,15,18084,1059
166,1177,-0.159237,51.501855,101 Knightsbridge,SW1X7RQ,Seville Street,Knightsbridge,20120104,27,69578,1811
167,3465,-0.147624,51.49395,2 Eccleston Pl,SW1W9SA,Eccleston Place,Victoria,20120104,19,101183,1195
168,3463,-0.195455,51.500401,1A Argyll Rd,W8  7DT,Argyll Road,Kensington,20120104,19,35689,1556
169,3477,-0.165164,51.514746,4 Archery Cl,W2  2AH,Porchester Place,Paddington,20120104,18,59757,1350
170,1057,-0.108068,51.527842,5 Hardwick St,EC1R4RG,Hardwick Street,Clerkenwell,20120104,30,52301,886
171,3459,-0.186753,51.491615,3 Collingham Gardens,SW5 0HW,Collingham Gardens,Earl's Court,20120104,14,37467,1242
172,1124,-0.173715,51.491211,59 Sumner Pl,SW7 3NT,Sumner Place,South Kensington,20120104,19,28262,1457
173,1176,-0.113001,51.50486,137 Stamford St,SE1 8WA,Waterloo Road,South Bank,20120104,15,66770,1164
174,1100,-0.115163,51.512529,180 Strand,WC2R1EA,Strand,Strand,20120104,36,76518,1249
175,997,-0.081118,51.521743,5 Appold St,EC2A2AP,Appold Street,Liverpool Street,20120104,26,60478,915
176,1173,-0.188098,51.517919,258D Gloucester Terrace,W2  6EU,Gloucester Terrace,Bayswater,20120104,23,42541,1382
177,1122,-0.140947,51.49616,25 Ashley Pl,SW1P1BX,Ashley Place,Victoria,20120104,25,105720,1085
178,3460,-0.141923,51.489856,61 St George's Dr,SW1V2AQ,Warwick Square,Pimlico,20120104,19,48007,1064
180,1126,-0.153645,51.512911,61 Green St,W1K 6ZF,North Audley Street,Mayfair,20120104,17,52524,1368
181,3473,-0.152317,51.499412,39 Belgrave Square,SW1X8PA,Belgrave Square,Belgravia,20120104,21,31870,1434
182,1166,-0.165842,51.522029,93 Bell St,NW1 6TL,Bell Street,Marylebone,20120104,18,49658,1088
183,1165,-0.136123,51.482362,9 Battersea Park Rd,SW8 5AU,Riverlight North,Nine Elms,20120104,24,19189,1025
184,1164,-0.145211,51.520715,40-62 A4201,W1B 1NJ,Portland Place,Marylebone,20120104,34,66148,1142
185,1174,-0.140741,51.488057,134 Alderney St,SW1V4HB,Alderney Street,Pimlico,20120104,14,53741,1046
186,1167,-0.17581,51.517335,S Wharf Rd,W2  1BL,South Wharf Road,Paddington,20120104,16,84308,1218
187,1172,-0.178433,51.492479,100 Queen's Gate,SW7 5AG,Queen's Gate (South),South Kensington,20120104,25,52334,1496
188,1112,-0.164393,51.516517,Regent House,W1H 5YN,Nutford Place,Marylebone,20120104,18,51192,1612
